Hour,WEC_SDGE_biomass_1.0,WEC_SDGE_hydroelectric_pumped_storage_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_1.0,WEC_SDGE_natural_gas_fired_combined_cycle_2.0,WEC_SDGE_natural_gas_fired_combined_cycle_3.0,WEC_SDGE_natural_gas_fired_combined_cycle_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_1.0,WEC_SDGE_natural_gas_fired_combustion_turbine_2.0,WEC_SDGE_natural_gas_fired_combustion_turbine_3.0,WEC_SDGE_natural_gas_fired_combustion_turbine_4.0,WEC_SDGE_natural_gas_fired_combustion_turbine_5.0,WEC_SDGE_natural_gas_fired_combustion_turbine_6.0,WEC_SDGE_natural_gas_fired_combustion_turbine_7.0,WEC_SDGE_natural_gas_fired_combustion_turbine_8.0,WEC_SDGE_natural_gas_fired_combustion_turbine_9.0,WEC_SDGE_natural_gas_fired_combustion_turbine_10.0,WEC_SDGE_natural_gas_fired_combustion_turbine_11.0,WEC_SDGE_natural_gas_fired_combustion_turbine_12.0,WEC_SDGE_onshore_wind_turbine_1.0,WEC_SDGE_small_hydroelectric_1.0,WEC_SDGE_solar_photovoltaic_1.0,WEC_SDGE_naturalgas_ccccsavgcf_0.0,WEC_SDGE_naturalgas_ccavgcf_0.0,WEC_SDGE_naturalgas_ctavgcf_0.0,WEC_SDGE_battery_0.0,WEC_SDGE_naturalgas_ccs100_0.0,WEC_SDGE_landbasedwind_ltrg1_1.0,WEC_SDGE_landbasedwind_ltrg1_2.0,WEC_SDGE_utilitypv_losangeles_1.0,WEC_SDGE_utilitypv_losangeles_2.0
7860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0346,0.2918,0,1,1,1,1,1,0.299000084,0.040326316,0,0
7861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0291,0.292,0,1,1,1,1,1,0.333475143,0.042980541,0,0
7862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.058,0.2922,0,1,1,1,1,1,0.307458043,0.062737614,0,0
7863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0997,0.2924,0,1,1,1,1,1,0.278162003,0.12099418,0,0
7864,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1614,0.2926,0.1985,1,1,1,1,1,0.272221863,0.201798618,0.329815835,0.326750636
7865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1562,0.2928,0.4211,1,1,1,1,1,0.255976826,0.223316312,0.6150226,0.612390816
7866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4153,0.293,0.546,1,1,1,1,1,0.147747949,0.514597058,0.768142819,0.764012277
7867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6032,0.2932,0.62,1,1,1,1,1,0.283238232,0.720355511,0.852506161,0.842481613
7868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6238,0.2934,0.6538,1,1,1,1,1,0.309375167,0.733045816,0.901427567,0.887163997
7869,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4506,0.2936,0.6564,1,1,1,1,1,0.191591203,0.570580065,0.902207553,0.887339413
7870,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4067,0.2938,0.6455,1,1,1,1,1,0.180878192,0.49751389,0.866500378,0.857001722
7871,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2038,0.294,0.5467,1,1,1,1,1,0.087127388,0.255348682,0.748716474,0.743115544
7872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2418,0.2942,0.4098,1,1,1,1,1,0.094828315,0.302981913,0.579279184,0.574217916
7873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0664,0.2944,0.1966,1,1,1,1,1,0.017243329,0.091505155,0.300888538,0.298621714
7874,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0259,0.2946,0,1,1,1,1,1,0.003616175,0.033710402,0,0
7875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1274,0.2948,0,1,1,1,1,1,0.067252196,0.165949792,0,0
7876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2167,0.295,0,1,1,1,1,1,0.147066385,0.268876493,0,0
7877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1855,0.2952,0,1,1,1,1,1,0.162789106,0.239330143,0,0
7878,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1534,0.2954,0,1,1,1,1,1,0.198170096,0.192503303,0,0
7879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0888,0.2956,0,1,1,1,1,1,0.20284313,0.108751237,0,0
7880,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0488,0.2958,0,1,1,1,1,1,0.200706452,0.05592541,0,0
7881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0322,0.296,0,1,1,1,1,1,0.20428583,0.040169783,0,0
7882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0225,0.2962,0,1,1,1,1,1,0.231957227,0.038488902,0,0
7883,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0117,0.2963,0,1,1,1,1,1,0.252690941,0.024469765,0,0
7884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0038,0.2965,0,1,1,1,1,1,0.258350432,0.015590657,0,0
7885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0048,0.2967,0,1,1,1,1,1,0.246000156,0.012702424,0,0
7886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0072,0.2969,0,1,1,1,1,1,0.252911896,0.013755322,0,0
7887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0223,0.2971,0,1,1,1,1,1,0.314162552,0.015986701,0,0
7888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.045,0.2973,0.1864,1,1,1,1,1,0.305582702,0.014465828,0.31308642,0.31298542
7889,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1268,0.2975,0.4113,1,1,1,1,1,0.22010529,0.076855913,0.60533613,0.601920724
7890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1372,0.2977,0.5356,1,1,1,1,1,0.124817893,0.142239541,0.757134199,0.751675844
7891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.118,0.2979,0.6135,1,1,1,1,1,0.059355982,0.137450337,0.839318335,0.83521229
7892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.162,0.2981,0.6463,1,1,1,1,1,0.065456428,0.207074717,0.878108561,0.874107242
7893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1906,0.2983,0.6536,1,1,1,1,1,0.125586554,0.237416029,0.880800486,0.878109992
7894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,0.2985,0.6486,1,1,1,1,1,0.13217023,0.031868543,0.859907866,0.860024333
7895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.056,0.2987,0.551,1,1,1,1,1,0.151005536,0.01053328,0.745456696,0.74633646
7896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0689,0.2989,0.4166,1,1,1,1,1,0.174945384,0.012102519,0.577402234,0.581150353
7897,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0346,0.2991,0.2049,1,1,1,1,1,0.068503559,0.006226317,0.306745052,0.312317133
7898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0108,0.2993,0,1,1,1,1,1,0.004634976,0.000444343,0,0
7899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0016,0.2995,0,1,1,1,1,1,0.013774948,0.011002326,0,0
7900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0002,0.2997,0,1,1,1,1,1,0.030566607,0.001748394,0,0
7901,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0017,0.2999,0,1,1,1,1,1,0.075456232,0.008104436,0,0
7902,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0037,0.3001,0,1,1,1,1,1,0.112392314,0.014402518,0,0
7903,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0038,0.3003,0,1,1,1,1,1,0.134656563,0.007843626,0,0
7904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0153,0.3005,0,1,1,1,1,1,0.108750626,0.01817137,0,0
7905,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0486,0.3007,0,1,1,1,1,1,0.097671568,0.062042836,0,0
7906,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0092,0.3009,0,1,1,1,1,1,0.111586541,0.01783151,0,0
7907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0047,0.3011,0,1,1,1,1,1,0.153805017,0.007138472,0,0
7908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011,0.3013,0,1,1,1,1,1,0.132825777,0.00836799,0,0
7909,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0179,0.3015,0,1,1,1,1,1,0.138475895,0.019087225,0,0
7910,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0143,0.3017,0,1,1,1,1,1,0.177925497,0.015220437,0,0
7911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.031,0.3019,0,1,1,1,1,1,0.191890866,0.034218401,0,0
7912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0715,0.3021,0.1796,1,1,1,1,1,0.220882177,0.059653241,0.30902186,0.30663082
7913,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0603,0.3023,0.4037,1,1,1,1,1,0.134580851,0.066396698,0.605210423,0.592497468
7914,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3025,0.5262,1,1,1,1,1,0.008942756,0,0.749218702,0.732697725
7915,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0036,0.3027,0.6122,1,1,1,1,1,0.00702461,0,0.826827765,0.82322979
7916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0016,0.3029,0.653,1,1,1,1,1,0.01652514,0,0.865361214,0.863038063
7917,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0023,0.3031,0.6584,1,1,1,1,1,0.023211522,0,0.866666019,0.862861037
7918,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0004,0.3033,0.6487,1,1,1,1,1,0.043943897,0,0.856261492,0.845750332
7919,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.016,0.3035,0.5458,1,1,1,1,1,0.096984819,0.002009205,0.725050867,0.711212754
7920,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0149,0.3037,0.3989,1,1,1,1,1,0.060988665,0,0.506783247,0.520284235
7921,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0054,0.3039,0.1763,1,1,1,1,1,0.015374919,0,0.206755579,0.245494008
7922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0021,0.3041,0,1,1,1,1,1,0.004814209,0,0,0
7923,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3043,0,1,1,1,1,1,0.00705644,0.002478519,0,0
7924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0239,0.3045,0,1,1,1,1,1,0.047277465,0.04798089,0,0
7925,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0361,0.3047,0,1,1,1,1,1,0.074510992,0.064086139,0,0
7926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0309,0.3049,0,1,1,1,1,1,0.094443448,0.05259553,0,0
7927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0637,0.3051,0,1,1,1,1,1,0.115686193,0.086895034,0,0
7928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0267,0.3053,0,1,1,1,1,1,0.144232959,0.045113768,0,0
7929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0514,0.3055,0,1,1,1,1,1,0.153962955,0.079960659,0,0
7930,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0801,0.3057,0,1,1,1,1,1,0.174401805,0.119775608,0,0
7931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0793,0.3059,0,1,1,1,1,1,0.179448262,0.126986712,0,0
7932,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.012,0.3061,0,1,1,1,1,1,0.216055572,0.038052656,0,0
7933,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0291,0.3063,0,1,1,1,1,1,0.173743606,0.039147787,0,0
7934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0286,0.3065,0,1,1,1,1,1,0.172824606,0.033027887,0,0
7935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0104,0.3067,0,1,1,1,1,1,0.214040875,0.030059289,0,0
7936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0119,0.3069,0.1567,1,1,1,1,1,0.244588703,0.051315729,0.28449887,0.288440824
7937,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0057,0.3071,0.3496,1,1,1,1,1,0.084888399,0.021580053,0.550001144,0.546160638
7938,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3073,0.4815,1,1,1,1,1,0.007987427,0.002173949,0.712147474,0.698872924
7939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.3075,0.5587,1,1,1,1,1,0.013170285,0.000229889,0.772615492,0.758973956
7940,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.141,0.3077,0.5269,1,1,1,1,1,0.081532657,0.166815162,0.68613112,0.686594486
7941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4913,0.3079,0.5264,1,1,1,1,1,0.28348133,0.567800999,0.753941596,0.750176311
7942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3735,0.3081,0.546,1,1,1,1,1,0.238535166,0.447040528,0.799666822,0.775846362
7943,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3492,0.3083,0.4835,1,1,1,1,1,0.220358044,0.413952142,0.61752367,0.680161715
7944,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1929,0.3085,0.3044,1,1,1,1,1,0.146372825,0.215137661,0.361602604,0.330616981
7945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1348,0.3087,0.0755,1,1,1,1,1,0.086642608,0.151818275,0.109012023,0.156489134
7946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0607,0.3089,0,1,1,1,1,1,0.054361749,0.06187351,0,0
7947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0058,0.3091,0,1,1,1,1,1,0.050897628,0.000936985,0,0
7948,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0067,0.3093,0,1,1,1,1,1,0.111551553,0.016347902,0,0
7949,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0046,0.3095,0,1,1,1,1,1,0.153763503,0.007434691,0,0
7950,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0212,0.3097,0,1,1,1,1,1,0.145908728,0.032486804,0,0
7951,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0098,0.3099,0,1,1,1,1,1,0.139007926,0.032270592,0,0
7952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0537,0.3101,0,1,1,1,1,1,0.129743308,0.085073829,0,0
7953,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0224,0.3103,0,1,1,1,1,1,0.090323783,0.044855349,0,0
7954,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0053,0.3105,0,1,1,1,1,1,0.170044512,0.013337206,0,0
7955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0048,0.3107,0,1,1,1,1,1,0.15659824,0.008772134,0,0
7956,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0119,0.3109,0,1,1,1,1,1,0.108079381,0.010387212,0,0
7957,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.01,0.3111,0,1,1,1,1,1,0.203748941,0.01411273,0,0
7958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0076,0.3113,0,1,1,1,1,1,0.132505462,0.005023011,0,0
7959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0228,0.3115,0,1,1,1,1,1,0.08481402,0.018463656,0,0
7960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0268,0.3117,0.139,1,1,1,1,1,0.081897125,0.027232166,0.169034988,0.170931086
7961,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0066,0.3119,0.381,1,1,1,1,1,0.049043484,0.010446284,0.575320363,0.544119716
7962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0128,0.3121,0.5178,1,1,1,1,1,0.006865383,0,0.730393291,0.71054554
7963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0521,0.3123,0.5954,1,1,1,1,1,0.056153707,0.016677609,0.825845361,0.797608614
7964,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0484,0.3125,0.6448,1,1,1,1,1,0.088074803,0.044333003,0.86951673,0.863421261
7965,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0818,0.3127,0.6439,1,1,1,1,1,0.141642883,0.087034218,0.871177137,0.865840673
7966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4374,0.3129,0.6428,1,1,1,1,1,0.277899206,0.460766912,0.861271799,0.857630014
7967,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3371,0.3131,0.5531,1,1,1,1,1,0.237483352,0.318795741,0.753025413,0.750403404
7968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2251,0.3133,0.4147,1,1,1,1,1,0.203878433,0.186901093,0.585051298,0.582066417
7969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1128,0.3135,0.183,1,1,1,1,1,0.11800614,0.059052613,0.309169233,0.305879712
7970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0742,0.3137,0,1,1,1,1,1,0.090740964,0.038477689,0,0
7971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.032,0.3139,0,1,1,1,1,1,0.094266213,0,0,0
7972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0223,0.3141,0,1,1,1,1,1,0.085821033,0.004675264,0,0
7973,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0143,0.3143,0,1,1,1,1,1,0.04494841,0,0,0
7974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0166,0.3145,0,1,1,1,1,1,0.079067424,0.002695038,0,0
7975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0165,0.3147,0,1,1,1,1,1,0.102153964,0.006829363,0,0
7976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0248,0.3149,0,1,1,1,1,1,0.195479348,0.017038399,0,0
7977,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0394,0.3151,0,1,1,1,1,1,0.274862677,0.019351998,0,0
7978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0641,0.3153,0,1,1,1,1,1,0.351779491,0.033341527,0,0
7979,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0741,0.3155,0,1,1,1,1,1,0.309278846,0.024391487,0,0
7980,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0692,0.3157,0,1,1,1,1,1,0.214773685,0.019441128,0,0
7981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1014,0.3159,0,1,1,1,1,1,0.243263483,0.032403044,0,0
7982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.138,0.3161,0,1,1,1,1,1,0.264623374,0.056822211,0,0
7983,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1908,0.3163,0,1,1,1,1,1,0.310365111,0.085365549,0,0
7984,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1061,0.3165,0.1461,1,1,1,1,1,0.193436354,0.057370737,0.240036234,0.248201281
7985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2887,0.3167,0.3724,1,1,1,1,1,0.261932611,0.217150882,0.536050916,0.541341364
7986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2529,0.3169,0.5042,1,1,1,1,1,0.359917581,0.15884836,0.667371988,0.676427007
7987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2775,0.3171,0.5724,1,1,1,1,1,0.373800516,0.196616396,0.746037722,0.744205952
7988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3084,0.3173,0.5826,1,1,1,1,1,0.408429801,0.230601311,0.76944226,0.767924488
7989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2504,0.3175,0.5746,1,1,1,1,1,0.358236194,0.179896533,0.744750738,0.751740336
7990,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1896,0.3177,0.561,1,1,1,1,1,0.263784438,0.15078041,0.735790014,0.754073262
7991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5077,0.3179,0.4661,1,1,1,1,1,0.644915223,0.47927177,0.629704356,0.650886178
7992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3532,0.3181,0.333,1,1,1,1,1,0.482724011,0.316708714,0.456068754,0.486136496
7993,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1805,0.3183,0.1517,1,1,1,1,1,0.242061362,0.139690042,0.22220169,0.228991881
7994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1324,0.3185,0,1,1,1,1,1,0.200294256,0.077813707,0,0
7995,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1271,0.3187,0,1,1,1,1,1,0.197468981,0.06397178,0,0
7996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0774,0.3189,0,1,1,1,1,1,0.154157519,0.015074152,0,0
7997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0887,0.3191,0,1,1,1,1,1,0.119567022,0.049133144,0,0
7998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0933,0.3193,0,1,1,1,1,1,0.160993218,0.043613233,0,0
7999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1243,0.3195,0,1,1,1,1,1,0.300754935,0.057851695,0,0
8000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.3197,0,1,1,1,1,1,0.202493876,0.035118714,0,0
8001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1312,0.3199,0,1,1,1,1,1,0.293778032,0.070114493,0,0
8002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2102,0.3201,0,1,1,1,1,1,0.482476592,0.109433375,0,0
8003,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2293,0.3203,0,1,1,1,1,1,0.542836547,0.140046477,0,0
8004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2123,0.3205,0,1,1,1,1,1,0.501943231,0.138610303,0,0
8005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2335,0.3207,0,1,1,1,1,1,0.476707727,0.175711006,0,0
8006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2619,0.3209,0,1,1,1,1,1,0.42967093,0.207878172,0,0
8007,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2795,0.3211,0,1,1,1,1,1,0.448157102,0.220703572,0,0
8008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1046,0.3213,0.1251,1,1,1,1,1,0.210088685,0.073395185,0.208898306,0.206779137
8009,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1188,0.3215,0.3306,1,1,1,1,1,0.276398987,0.055998813,0.472648293,0.468797177
8010,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1793,0.3217,0.4691,1,1,1,1,1,0.340064645,0.112198874,0.624612689,0.634318471
8011,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2748,0.3219,0.5337,1,1,1,1,1,0.463784903,0.228363574,0.725453496,0.708353341
8012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2804,0.3221,0.5124,1,1,1,1,1,0.426376432,0.27267462,0.676688731,0.672463298
8013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3166,0.3223,0.4583,1,1,1,1,1,0.50420624,0.343070686,0.634814024,0.644229352
8014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0957,0.3225,0.4069,1,1,1,1,1,0.130561337,0.062891662,0.440400183,0.550151348
8015,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2506,0.3227,0.3269,1,1,1,1,1,0.302958667,0.213238358,0.407086372,0.442433298
8016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3129,0.3229,0.2106,1,1,1,1,1,0.527858615,0.303468555,0.355251938,0.337713689
8017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3073,0.3231,0.0374,1,1,1,1,1,0.412302881,0.257421225,0.041203409,0.035952598
8018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.204,0.3233,0,1,1,1,1,1,0.31152615,0.169498712,0,0
8019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2657,0.3235,0,1,1,1,1,1,0.348091304,0.243694693,0,0
8020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.278,0.3237,0,1,1,1,1,1,0.379238784,0.25110966,0,0
8021,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1359,0.3239,0,1,1,1,1,1,0.301349998,0.106383309,0,0
